received_at,sequence,millis,gain,integration_time,pwm_percent,pwm_raw,page,415,445,480,515,555,590,630,680,nir,clear
2026-09-14T22:12:14.821295+00:00,243,174687,128x,300ms,25,64,0,0,2,3,6,3,6,5,1,0,16
2026-09-14T22:12:15.541016+00:00,244,175404,128x,300ms,25,64,0,0,0,1,2,14,21,14,5,0,47
2026-09-14T22:12:16.260501+00:00,245,176120,128x,300ms,25,64,0,0,1,5,14,487,98,64,47,58,1715
2026-09-14T22:12:16.988298+00:00,246,176839,128x,300ms,25,64,1,49,27,289,2821,863,163,103,82,86,2576
2026-09-14T22:12:17.708720+00:00,247,177562,128x,300ms,25,64,1,50,27,294,2868,866,164,104,83,87,2587
2026-09-14T22:12:18.429300+00:00,248,178285,128x,300ms,25,64,1,50,28,294,2868,867,165,104,83,87,2592
2026-09-14T22:12:19.149440+00:00,249,179007,128x,300ms,25,64,1,50,28,295,2872,873,169,107,84,88,2617
2026-09-14T22:12:19.877634+00:00,250,179730,128x,300ms,25,64,1,51,29,297,2881,877,174,110,85,89,2631
2026-09-14T22:12:20.596659+00:00,251,180453,128x,300ms,25,64,0,51,29,299,2890,879,176,111,86,90,2639
2026-09-14T22:12:21.309584+00:00,252,181175,128x,300ms,25,64,0,50,29,293,2832,24,36,22,9,1,76
2026-09-14T22:12:22.029125+00:00,253,181896,128x,300ms,25,64,0,1,4,9,19,23,35,23,9,1,74
2026-09-14T22:12:22.749547+00:00,254,182614,128x,300ms,25,64,0,1,4,7,10,3,5,7,1,0,15
2026-09-14T22:12:23.469209+00:00,255,183331,128x,300ms,25,64,0,0,1,1,4,19,32,24,8,1,65
2026-09-14T22:12:24.189241+00:00,256,184048,128x,300ms,25,64,1,1,6,9,13,23,39,27,10,1,77
2026-09-14T22:12:24.900802+00:00,257,184767,128x,300ms,25,64,1,1,5,9,12,22,38,25,10,1,74
2026-09-14T22:12:25.621194+00:00,258,185486,128x,300ms,25,64,1,1,5,9,12,23,38,26,10,1,75
2026-09-14T22:12:26.333303+00:00,259,186206,128x,300ms,25,64,1,0,2,3,6,15,25,18,6,0,51
2026-09-14T22:12:27.054016+00:00,260,186925,128x,300ms,25,64,1,0,3,6,8,17,29,19,7,0,57
2026-09-14T22:12:27.773326+00:00,261,187642,128x,300ms,25,64,0,1,4,7,10,18,29,20,7,0,59
2026-09-14T22:12:28.493721+00:00,262,188360,128x,300ms,25,64,0,0,4,7,10,18,29,20,7,0,59
2026-09-14T22:12:29.204934+00:00,263,189078,128x,300ms,25,64,0,1,4,7,10,16,27,19,7,0,55
2026-09-14T22:12:29.925352+00:00,264,189796,128x,300ms,25,64,0,1,4,6,10,18,29,20,7,0,59
2026-09-14T22:12:30.644948+00:00,265,190514,128x,300ms,25,64,0,0,4,7,9,17,28,19,7,0,56
2026-09-14T22:12:31.365507+00:00,266,191230,128x,300ms,25,64,1,0,4,7,9,18,29,20,7,0,58
2026-09-14T22:12:32.085719+00:00,267,191949,128x,300ms,25,64,1,0,4,7,9,17,28,19,7,0,56
2026-09-14T22:12:32.813273+00:00,268,192668,128x,300ms,25,64,1,12,22,32,40,714,535,695,307,376,1612
2026-09-14T22:12:33.534014+00:00,269,193392,128x,300ms,25,64,1,98,227,285,320,863,577,901,378,655,3338
2026-09-14T22:12:34.260860+00:00,270,194115,128x,300ms,25,64,1,70,157,214,238,591,477,672,310,383,1844
2026-09-14T22:12:34.981151+00:00,271,194839,128x,300ms,25,64,0,101,196,266,317,822,658,819,407,511,2263
2026-09-14T22:12:35.701352+00:00,272,195562,128x,300ms,25,64,0,108,277,350,391,1189,1083,1049,462,469,2469
2026-09-14T22:12:36.429094+00:00,273,196285,128x,300ms,25,64,0,158,407,517,576,821,740,784,367,443,2092
2026-09-14T22:12:37.149404+00:00,274,197008,128x,300ms,25,64,0,99,234,306,370,788,724,754,362,449,2147
2026-09-14T22:12:37.869727+00:00,275,197731,128x,300ms,25,64,0,191,521,637,698,605,500,573,271,347,1437
2026-09-14T22:12:38.596618+00:00,276,198454,128x,300ms,25,64,1,42,101,136,165,372,389,513,244,312,1364
2026-09-14T22:12:38.629361+00:00,277,199178,128x,300ms,25,64,1,87,219,310,326,5189,5110,3722,1472,1074,13545
2026-09-14T22:12:39.357164+00:00,278,199903,128x,300ms,25,64,1,465,1817,1881,1602,2083,2089,2181,841,540,4135
2026-09-14T22:12:40.774043+00:00,279,200629,128x,300ms,25,64,1,454,1283,1369,1503,5043,2638,4506,1280,1899,19520
2026-09-14T22:12:40.812597+00:00,280,201356,128x,300ms,25,64,1,23,56,68,82,65535,15741,7093,5616,534,4465
2026-09-14T22:12:41.533620+00:00,281,202081,128x,300ms,25,64,0,2617,1349,14059,44256,3502,602,398,294,192,2448
2026-09-14T22:12:42.261467+00:00,282,202807,128x,300ms,25,64,0,8111,4254,43451,65535,65535,19544,13360,11967,14431,65535
2026-09-14T22:12:42.989852+00:00,283,203534,128x,300ms,25,64,0,8695,4325,54181,65535,65535,18443,12605,11232,13210,65535
2026-09-14T22:12:43.716880+00:00,284,204261,128x,300ms,25,64,0,8081,4001,50448,65535,65535,18665,12865,11367,13699,65535
2026-09-14T22:12:44.445108+00:00,285,204989,128x,300ms,25,64,0,8184,4073,50711,65535,65535,18637,12797,11292,13480,65535
2026-09-14T22:12:45.173408+00:00,286,205715,128x,300ms,25,64,1,8094,4039,49842,65535,65535,18623,12661,11257,13243,65535
2026-09-14T22:12:45.896954+00:00,287,206444,128x,300ms,25,64,1,8089,4046,49776,65535,65535,18629,12673,11260,13248,65535
2026-09-14T22:12:46.633548+00:00,288,207172,128x,300ms,25,64,1,8094,4053,49786,65535,65535,18614,12652,11251,13225,65535
2026-09-14T22:12:47.361003+00:00,289,207900,128x,300ms,25,64,1,8095,4057,49784,65535,65535,18616,12651,11248,13215,65535
2026-09-14T22:12:48.085891+00:00,290,208628,128x,300ms,25,64,1,8099,4061,49805,65535,65535,18627,12658,11254,13215,65535
2026-09-14T22:12:48.814164+00:00,291,209357,128x,300ms,25,64,0,8102,4065,49830,65535,65535,18631,12662,11259,13217,65535
2026-09-14T22:12:49.533823+00:00,292,210084,128x,300ms,25,64,0,8107,4070,49856,65535,65535,18637,12664,11262,13215,65535
2026-09-14T22:12:50.263233+00:00,293,210811,128x,300ms,25,64,0,8109,4073,49842,65535,65535,18637,12666,11260,13210,65535
2026-09-14T22:12:50.987979+00:00,294,211538,128x,300ms,25,64,0,8110,4075,49855,65535,65535,18640,12671,11264,13216,65535
2026-09-14T22:12:51.724575+00:00,295,212265,128x,300ms,25,64,0,8113,4078,49886,65535,65535,18652,12675,11264,13213,65535
2026-09-14T22:12:52.444740+00:00,296,212994,128x,300ms,25,64,1,8108,4076,49848,65535,65535,18654,12681,11269,13216,65535
2026-09-14T22:12:53.172136+00:00,297,213722,128x,300ms,25,64,1,8109,4077,49852,65535,65535,18674,12696,11281,13217,65535
2026-09-14T22:12:53.907820+00:00,298,214450,128x,300ms,25,64,1,8109,4077,49860,65535,65535,18657,12678,11268,13211,65535
2026-09-14T22:12:54.627718+00:00,299,215178,128x,300ms,25,64,1,8109,4079,49859,65535,65535,18662,12679,11268,13207,65535
2026-09-14T22:12:55.355981+00:00,300,215906,128x,300ms,25,64,1,8109,4080,49843,65535,65535,18676,12683,11276,13197,65535
2026-09-14T22:12:56.083964+00:00,301,216634,128x,300ms,25,64,0,8117,4086,49869,65535,65535,18665,12677,11263,13198,65535
2026-09-14T22:12:56.811839+00:00,302,217361,128x,300ms,25,64,0,8124,4091,49930,65535,65535,18673,12697,11268,13225,65535
2026-09-14T22:12:57.540488+00:00,303,218088,128x,300ms,25,64,0,8222,4128,50938,65535,65535,20374,13844,12371,14864,65535
2026-09-14T22:12:58.268719+00:00,304,218816,128x,300ms,25,64,0,8927,4549,55324,65535,65535,20356,13831,12374,14827,65535
2026-09-14T22:12:58.995867+00:00,305,219543,128x,300ms,25,64,0,8923,4540,55301,65535,65535,20348,13831,12373,14807,65535
2026-09-14T22:12:59.724343+00:00,306,220270,128x,300ms,25,64,1,8916,4535,55271,65535,65535,20305,13808,12347,14795,65535
2026-09-14T22:13:00.450099+00:00,307,220999,128x,300ms,25,64,1,8914,4532,55258,65535,65535,20284,13786,12327,14767,65535
2026-09-14T22:13:01.177232+00:00,308,221727,128x,300ms,25,64,1,8882,4520,54934,65535,65535,20139,13717,12248,14749,65535
2026-09-14T22:13:01.906120+00:00,309,222455,128x,300ms,25,64,1,8651,4382,53323,65535,65535,19366,13196,11789,14340,65535
2026-09-14T22:13:02.631556+00:00,310,223183,128x,300ms,25,64,1,8763,4413,54508,65535,65535,20169,13760,12280,14807,65535
2026-09-14T22:13:03.358834+00:00,311,223912,128x,300ms,25,64,0,8853,4480,55058,65535,65535,20090,13711,12241,14750,65535
2026-09-14T22:13:04.119625+00:00,312,224675,64x,300ms,25,64,0,4245,1998,27390,65535,61204,9953,6757,5988,7338,65535
2026-09-14T22:13:04.847575+00:00,313,225402,64x,300ms,25,64,0,4234,1991,27334,65535,61053,9922,6738,5969,7317,65535
2026-09-14T22:13:05.574634+00:00,314,226128,64x,300ms,25,64,0,4228,1986,27289,65535,61051,9924,6737,5968,7316,65535
2026-09-14T22:13:06.302910+00:00,315,226854,64x,300ms,25,64,0,4235,1990,27328,65535,61068,9924,6738,5968,7316,65535
2026-09-14T22:13:07.022657+00:00,316,227581,64x,300ms,25,64,1,4233,1991,27324,65535,61069,9924,6738,5967,7314,65535
2026-09-14T22:13:07.782819+00:00,317,228341,16x,300ms,25,64,1,1065,496,6949,59522,15505,2515,1713,1513,1858,58582
2026-09-14T22:13:08.510816+00:00,318,229064,16x,300ms,25,64,1,1065,497,6951,59590,15506,2515,1713,1513,1858,58583
2026-09-14T22:13:09.230665+00:00,319,229789,16x,300ms,25,64,1,1060,495,6889,59283,10617,1700,1152,1005,1257,32758
2026-09-14T22:13:10.639857+00:00,320,230513,16x,300ms,25,64,1,626,303,3844,35741,11612,1902,1278,1105,1358,34848
2026-09-14T22:13:11.361989+00:00,321,231238,16x,300ms,25,64,0,699,458,2205,26729,8912,1630,796,705,76,1644
2026-09-14T22:13:12.081763+00:00,322,231961,16x,300ms,25,64,0,66,179,203,212,1068,810,816,276,190,2090
2026-09-14T22:13:12.794230+00:00,323,232681,16x,300ms,25,64,0,118,389,451,432,1312,1086,983,344,255,2692
2026-09-14T22:13:13.521616+00:00,324,233400,16x,300ms,25,64,0,182,529,660,641,1186,1030,907,328,305,3789
2026-09-14T22:13:14.241450+00:00,325,234120,16x,300ms,25,64,0,98,290,343,335,957,240,619,108,317,2222
2026-09-14T22:13:14.961925+00:00,326,234841,16x,300ms,25,64,1,48,70,139,968,1895,319,256,180,227,3902
2026-09-14T22:13:15.689805+00:00,327,235563,16x,300ms,25,64,1,211,157,726,7908,3041,680,491,170,285,2872
2026-09-14T22:13:15.722264+00:00,328,236283,16x,300ms,25,64,1,404,302,978,12900,14932,2769,1227,1048,162,1265
2026-09-14T22:13:16.450108+00:00,329,237008,16x,300ms,25,64,1,912,431,5462,51318,11797,1916,1277,1121,1221,33013
2026-09-14T22:13:17.169362+00:00,330,237730,16x,300ms,25,64,1,754,369,4595,42263,14017,2214,1511,1301,1516,47819
2026-09-14T22:13:17.889499+00:00,331,238453,16x,300ms,25,64,0,877,434,5338,49280,13990,2225,1503,1302,1518,47470
2026-09-14T22:13:18.609959+00:00,332,239177,16x,300ms,25,64,0,882,435,5383,49846,14012,2226,1506,1303,1518,47521
2026-09-14T22:13:19.337587+00:00,333,239899,16x,300ms,25,64,0,882,436,5385,49892,14017,2226,1506,1302,1517,47522
2026-09-14T22:13:20.057427+00:00,334,240623,16x,300ms,25,64,0,882,436,5384,49880,14016,2226,1506,1302,1517,47513
2026-09-14T22:13:20.777820+00:00,335,241346,16x,300ms,25,64,0,881,436,5382,49862,14013,2225,1506,1302,1517,47496
2026-09-14T22:13:21.505584+00:00,336,242069,16x,300ms,25,64,1,882,436,5383,49862,14017,2226,1506,1302,1517,47502
2026-09-14T22:13:22.226231+00:00,337,242792,16x,300ms,25,64,1,881,436,5382,49852,14014,2226,1506,1302,1516,47479
2026-09-14T22:13:22.953533+00:00,338,243516,16x,300ms,25,64,1,881,436,5382,49852,14015,2227,1506,1302,1517,47486
2026-09-14T22:13:23.673803+00:00,339,244241,16x,300ms,25,64,1,881,436,5383,49848,14029,2226,1507,1301,1516,47574
2026-09-14T22:13:24.394089+00:00,340,244965,16x,300ms,25,64,1,884,438,5379,49766,14032,2221,1511,1300,1515,47743
2026-09-14T22:13:25.121333+00:00,341,245687,16x,300ms,25,64,0,883,438,5376,49754,14036,2222,1511,1300,1516,47762
2026-09-14T22:13:25.849855+00:00,342,246413,16x,300ms,25,64,0,894,440,5431,50076,15090,2446,1642,1427,1730,54162
2026-09-14T22:13:26.570090+00:00,343,247136,16x,300ms,25,64,0,965,458,5839,53062,14479,2339,1569,1357,1668,52513
2026-09-14T22:13:27.289470+00:00,344,247860,16x,300ms,25,64,0,957,453,5782,52561,14593,2339,1581,1371,1675,53179
2026-09-14T22:13:28.016626+00:00,345,248582,16x,300ms,25,64,0,977,457,6005,53444,14819,2385,1603,1403,1713,54682
2026-09-14T22:13:28.777397+00:00,346,249342,32x,300ms,25,64,1,1999,932,12437,65535,29593,4774,3200,2810,3426,65535
2026-09-14T22:13:29.504661+00:00,347,250068,32x,300ms,25,64,1,1996,930,12414,65535,29582,4772,3198,2809,3425,65535
2026-09-14T22:13:30.233333+00:00,348,250795,32x,300ms,25,64,1,1999,931,12437,65535,29610,4776,3202,2812,3429,65535
2026-09-14T22:13:30.953175+00:00,349,251521,32x,300ms,25,64,1,1999,931,12439,65535,29626,4779,3204,2814,3430,65535
2026-09-14T22:13:31.681536+00:00,350,252246,32x,300ms,25,64,1,1999,931,12441,65535,29625,4780,3204,2814,3431,65535
2026-09-14T22:13:32.401011+00:00,351,252972,32x,300ms,25,64,0,1999,931,12439,65535,29623,4779,3203,2814,3431,65535
2026-09-14T22:13:33.128441+00:00,352,253698,32x,300ms,25,64,0,1999,931,12442,65535,29616,4778,3203,2813,3430,65535
2026-09-14T22:13:33.855907+00:00,353,254427,32x,300ms,25,64,0,1999,931,12443,65535,29619,4778,3204,2813,3431,65535
2026-09-14T22:13:34.584750+00:00,354,255153,32x,300ms,25,64,0,1999,931,12444,65535,29613,4777,3202,2813,3430,65535
2026-09-14T22:13:35.312512+00:00,355,255878,32x,300ms,25,64,0,1999,931,12439,65535,29616,4777,3204,2813,3429,65535
2026-09-14T22:13:36.033413+00:00,356,256603,32x,300ms,25,64,1,1999,930,12437,65535,29614,4777,3203,2812,3430,65535
2026-09-14T22:13:36.760320+00:00,357,257328,32x,300ms,25,64,1,1999,931,12437,65535,29608,4776,3202,2812,3428,65535
2026-09-14T22:13:37.486962+00:00,358,258054,32x,300ms,25,64,1,1999,931,12439,65535,29612,4777,3202,2813,3429,65535
2026-09-14T22:13:38.206618+00:00,359,258779,32x,300ms,25,64,1,1999,931,12439,65535,29609,4777,3202,2813,3430,65535
2026-09-14T22:13:38.974811+00:00,360,259539,32x,300ms,24,61,1,1926,897,11715,65535,28874,4645,3097,2708,3313,65535
2026-09-14T22:13:39.727298+00:00,361,260300,32x,300ms,24,61,0,1927,897,11717,65535,28878,4646,3097,2708,3315,65535
2026-09-14T22:13:40.487009+00:00,362,261061,32x,300ms,23,59,0,1878,875,11241,65535,28372,4557,3026,2637,3236,65535
2026-09-14T22:13:41.246348+00:00,363,261820,32x,300ms,23,59,0,1878,875,11242,65535,28374,4557,3026,2637,3236,65535
2026-09-14T22:13:42.015282+00:00,364,262581,32x,300ms,22,56,0,1804,841,10532,65535,27605,4421,2918,2530,3117,65535
2026-09-14T22:13:42.742623+00:00,365,263311,32x,300ms,22,56,1,1805,841,10535,65535,27604,4420,2918,2530,3118,65535
2026-09-14T22:13:43.470447+00:00,366,264041,32x,300ms,22,56,1,1804,841,10538,65535,27603,4420,2918,2530,3118,65535
2026-09-14T22:13:44.199180+00:00,367,264771,32x,300ms,22,56,1,1804,841,10533,65535,27599,4420,2917,2530,3117,65535
2026-09-14T22:13:44.958375+00:00,368,265532,32x,300ms,21,54,1,1754,818,10065,65535,27058,4325,2842,2456,3036,65535
2026-09-14T22:13:45.718497+00:00,369,266293,32x,300ms,21,54,1,1753,817,10063,65535,27058,4326,2842,2456,3036,65535
2026-09-14T22:13:46.454624+00:00,370,267023,32x,300ms,21,54,0,1754,818,10064,65535,27061,4325,2842,2456,3036,65535
2026-09-14T22:13:47.209354+00:00,371,267784,32x,300ms,20,51,0,1677,783,9373,65535,26235,4182,2729,2345,2912,65535
2026-09-14T22:13:47.245794+00:00,372,268513,32x,300ms,20,51,0,1677,783,9369,65535,26231,4182,2729,2345,2912,65535
2026-09-14T22:13:48.703334+00:00,373,269277,32x,300ms,19,48,0,1600,747,8691,65535,25380,4035,2615,2232,2784,65535
2026-09-14T22:13:49.462289+00:00,374,270036,32x,300ms,19,48,1,1601,747,8692,65535,25384,4035,2615,2233,2785,65535
2026-09-14T22:13:50.190324+00:00,375,270766,32x,300ms,19,48,1,1600,747,8692,65535,25371,4034,2615,2232,2784,65535
2026-09-14T22:13:50.926504+00:00,376,271500,32x,300ms,19,48,1,1599,748,8685,65535,25388,4036,2615,2233,2786,65535
2026-09-14T22:13:51.686807+00:00,377,272261,32x,300ms,18,46,1,1549,724,8252,65535,24823,3942,2542,2160,2705,65535
2026-09-14T22:13:52.414615+00:00,378,272991,32x,300ms,18,46,1,1550,724,8256,65535,24823,3941,2542,2160,2705,65535
2026-09-14T22:13:53.174448+00:00,379,273750,32x,300ms,17,43,0,1470,688,7592,65535,23906,3784,2422,2043,2572,65535
2026-09-14T22:13:53.902287+00:00,380,274480,32x,300ms,17,43,0,1470,688,7592,65535,23903,3783,2422,2043,2572,65535
2026-09-14T22:13:54.629939+00:00,381,275209,32x,300ms,17,43,0,1469,688,7590,65535,23897,3783,2421,2042,2571,65535
2026-09-14T22:13:55.358297+00:00,382,275935,32x,300ms,17,43,0,1469,688,7589,65535,23894,3783,2422,2042,2571,65535
2026-09-14T22:13:56.086805+00:00,383,276661,32x,300ms,17,43,0,1462,688,7558,65535,23708,3762,2414,2026,2541,65535
2026-09-14T22:13:56.814501+00:00,384,277390,32x,300ms,17,43,1,1450,687,7499,65535,23672,3755,2410,2022,2535,65535
2026-09-14T22:13:57.542063+00:00,385,278120,32x,300ms,17,43,1,1459,686,7555,65535,23811,3768,2418,2031,2555,65535
2026-09-14T22:13:58.270360+00:00,386,278850,32x,300ms,17,43,1,1460,686,7555,65535,23812,3769,2419,2032,2555,65535
2026-09-14T22:13:58.999303+00:00,387,279580,32x,300ms,17,43,1,1460,686,7556,65535,23818,3769,2419,2032,2556,65535
2026-09-14T22:13:59.727143+00:00,388,280306,32x,300ms,17,43,1,1460,687,7557,65535,23821,3769,2419,2032,2557,65535
2026-09-14T22:14:00.454008+00:00,389,281032,32x,300ms,17,43,0,1460,687,7556,65535,23822,3770,2419,2032,2556,65535
2026-09-14T22:14:01.182311+00:00,390,281761,32x,300ms,17,43,0,1460,686,7556,65535,23810,3767,2418,2031,2556,65535
2026-09-14T22:14:01.902432+00:00,391,282489,32x,300ms,17,43,0,275,189,1105,12363,183,104,114,51,82,467
2026-09-14T22:14:02.622951+00:00,392,283216,32x,300ms,17,43,0,15,30,40,103,184,106,115,52,82,469
2026-09-14T22:14:03.350396+00:00,393,283941,32x,300ms,17,43,0,16,35,46,109,182,103,113,50,81,461
2026-09-14T22:14:04.766254+00:00,394,284665,32x,300ms,17,43,1,11,21,29,89,122,60,60,28,35,226
2026-09-14T22:14:04.798585+00:00,395,285386,32x,300ms,17,43,1,18,46,57,66,153,120,191,68,65,310
2026-09-14T22:14:05.526385+00:00,396,286107,32x,300ms,17,43,1,31,72,86,117,4512,924,343,241,76,519
2026-09-14T22:14:06.254120+00:00,397,286832,32x,300ms,17,43,1,1318,665,6008,65535,27385,4459,2754,2259,2036,38631
2026-09-14T22:14:07.014399+00:00,398,287594,32x,300ms,16,41,1,1535,756,7083,65535,26697,4335,2667,2171,1959,37034
2026-09-14T22:14:07.742058+00:00,399,288324,32x,300ms,16,41,0,846,655,1273,28584,14312,2730,1092,762,68,305
2026-09-14T22:14:08.470234+00:00,400,289053,32x,300ms,16,41,0,1140,606,4559,59514,28205,4508,2808,2315,2295,60580
2026-09-14T22:14:09.198486+00:00,401,289783,32x,300ms,16,41,0,1652,765,8832,65535,26536,4179,2716,2294,2695,65535
2026-09-14T22:14:09.924923+00:00,402,290509,32x,300ms,16,41,0,1655,769,8829,65535,26535,4186,2717,2296,2696,65535
2026-09-14T22:14:10.654960+00:00,403,291234,32x,300ms,16,41,0,1654,769,8828,65535,26532,4186,2716,2296,2696,65535
2026-09-14T22:14:11.376410+00:00,404,291959,32x,300ms,16,41,1,1649,764,8833,65535,26439,4135,2705,2278,2683,65535
2026-09-14T22:14:12.101926+00:00,405,292684,32x,300ms,16,41,1,1648,762,8838,65535,26453,4139,2705,2280,2685,65535
2026-09-14T22:14:12.822649+00:00,406,293411,32x,300ms,16,41,1,1648,761,8833,65535,26452,4139,2704,2280,2684,65535
2026-09-14T22:14:13.547682+00:00,407,294137,32x,300ms,16,41,1,1649,762,8819,65535,26527,4176,2710,2294,2695,65535
2026-09-14T22:14:14.276442+00:00,408,294861,32x,300ms,16,41,1,1653,764,8829,65535,26512,4167,2711,2291,2692,65535
2026-09-14T22:14:15.003657+00:00,409,295590,32x,300ms,16,41,0,1653,764,8829,65535,26508,4164,2708,2289,2690,65535
2026-09-14T22:14:15.731910+00:00,410,296316,32x,300ms,16,41,0,1650,763,8827,65535,26513,4164,2708,2288,2690,65535
2026-09-14T22:14:16.455164+00:00,411,297041,32x,300ms,16,41,0,1652,764,8835,65535,26513,4166,2709,2289,2689,65535
2026-09-14T22:14:17.183291+00:00,412,297767,32x,300ms,16,41,0,1652,764,8836,65535,26509,4164,2708,2289,2689,65535
2026-09-14T22:14:17.935519+00:00,413,298528,16x,300ms,16,41,0,829,383,4443,44378,13315,2091,1362,1150,1352,42466
2026-09-14T22:14:18.662916+00:00,414,299250,16x,300ms,16,41,1,829,383,4444,44395,13315,2091,1362,1150,1352,42476
2026-09-14T22:14:19.382967+00:00,415,299973,16x,300ms,16,41,1,829,383,4444,44400,13314,2091,1362,1150,1352,42476
2026-09-14T22:14:20.111144+00:00,416,300697,16x,300ms,16,41,1,829,383,4444,44399,13312,2091,1362,1150,1352,42468
2026-09-14T22:14:20.831251+00:00,417,301422,16x,300ms,16,41,1,829,383,4443,44396,13312,2091,1362,1150,1352,42468
2026-09-14T22:14:21.551674+00:00,418,302145,16x,300ms,16,41,1,829,383,4442,44391,13313,2091,1362,1150,1352,42471
2026-09-14T22:14:22.279001+00:00,419,302868,16x,300ms,16,41,0,829,383,4443,44401,13314,2092,1362,1151,1353,42476
2026-09-14T22:14:22.999278+00:00,420,303591,16x,300ms,16,41,0,829,384,4442,44394,13313,2091,1362,1150,1353,42470
2026-09-14T22:14:23.727309+00:00,421,304315,16x,300ms,16,41,0,828,383,4443,44357,13309,2090,1362,1150,1352,42452
2026-09-14T22:14:24.447331+00:00,422,305039,16x,300ms,16,41,0,829,384,4441,44449,13297,2084,1362,1148,1350,42409
2026-09-14T22:14:25.174837+00:00,423,305764,16x,300ms,16,41,0,829,383,4447,44339,13344,2117,1371,1158,1393,44291
2026-09-14T22:14:25.894928+00:00,424,306486,16x,300ms,16,41,1,835,386,4449,44840,13323,2111,1368,1160,1362,42826
2026-09-14T22:14:26.615526+00:00,425,307212,16x,300ms,16,41,1,840,389,4473,45044,13405,2119,1380,1159,1401,44584
2026-09-14T22:14:28.023957+00:00,426,307934,16x,300ms,16,41,1,811,379,4303,43592,12847,2023,1332,1107,1383,43950
2026-09-14T22:14:28.742975+00:00,427,308659,16x,300ms,16,41,1,491,226,2625,26250,1080,168,111,92,121,3865
2026-09-14T22:14:29.454480+00:00,428,309380,16x,300ms,16,41,1,2,2,9,78,4,7,5,3,1,15
2026-09-14T22:14:30.167905+00:00,429,310096,16x,300ms,16,41,0,1,3,4,5,5,8,5,3,2,17
2026-09-14T22:14:30.879034+00:00,430,310811,16x,300ms,16,41,0,4,9,13,9,4,7,5,2,1,14
2026-09-14T22:14:31.599064+00:00,431,311524,16x,300ms,16,41,0,6,16,22,16,35,17,28,7,2,25
2026-09-14T22:14:32.310755+00:00,432,312240,16x,300ms,16,41,0,1,3,4,5,71,42,55,14,2,17
2026-09-14T22:14:33.030784+00:00,433,312954,16x,300ms,16,41,0,1,3,4,5,5,7,5,3,1,16
2026-09-14T22:14:33.742960+00:00,434,313669,16x,300ms,16,41,1,1,3,4,5,7,12,7,4,2,25
2026-09-14T22:14:34.454411+00:00,435,314384,16x,300ms,16,41,1,2,4,6,6,32,20,23,7,2,21
2026-09-14T22:14:35.167936+00:00,436,315100,16x,300ms,16,41,1,2,3,7,3,23,11,15,4,0,2
2026-09-14T22:14:35.878985+00:00,437,315813,16x,300ms,16,41,1,2,1,4,2,8,5,5,2,0,4
2026-09-14T22:14:36.599006+00:00,438,316527,16x,300ms,16,41,1,1,3,3,4,22,11,17,4,0,4
2026-09-14T22:14:37.310749+00:00,439,317241,16x,300ms,16,41,0,3,7,8,7,1,1,1,0,0,1
2026-09-14T22:14:38.023137+00:00,440,317955,16x,300ms,16,41,0,0,0,0,0,21,10,15,4,0,3
2026-09-14T22:14:38.743015+00:00,441,318670,16x,300ms,16,41,0,6,10,19,9,46,19,34,7,0,5
2026-09-14T22:14:39.462704+00:00,442,319386,16x,300ms,16,41,0,5,9,17,8,14,5,11,2,0,10
2026-09-14T22:14:40.175131+00:00,443,320103,16x,300ms,16,41,0,3,5,10,5,34,17,22,6,0,6
2026-09-14T22:14:40.894850+00:00,444,320819,16x,300ms,16,41,1,5,7,14,6,342,588,41,17,47,485
2026-09-14T22:14:41.615736+00:00,445,321538,16x,300ms,16,41,1,13,12,29,14,221,405,17,9,33,346
2026-09-14T22:14:42.334830+00:00,446,322255,16x,300ms,16,41,1,9,8,19,11,374,650,40,17,53,548
2026-09-14T22:14:43.046084+00:00,447,322973,16x,300ms,16,41,1,14,12,29,16,367,677,21,13,56,578
2026-09-14T22:14:43.767569+00:00,448,323690,16x,300ms,16,41,1,13,10,27,14,365,676,21,13,56,574
2026-09-14T22:14:44.478959+00:00,449,324411,16x,300ms,16,41,0,13,10,27,14,366,679,21,13,56,576
2026-09-14T22:14:45.198656+00:00,450,325127,16x,300ms,16,41,0,13,12,28,16,363,670,24,14,56,574
2026-09-14T22:14:45.919432+00:00,451,325847,16x,300ms,16,41,0,13,11,28,15,361,669,21,13,56,570
2026-09-14T22:14:46.639743+00:00,452,326562,16x,300ms,16,41,0,13,10,26,14,354,653,21,13,55,558
2026-09-14T22:14:47.351120+00:00,453,327279,16x,300ms,16,41,0,13,10,26,14,352,652,20,13,55,556
2026-09-14T22:14:48.077285+00:00,454,327999,16x,300ms,16,41,1,13,10,26,14,352,651,20,13,54,556
2026-09-14T22:14:48.789821+00:00,455,328717,16x,300ms,16,41,1,13,10,26,14,351,650,20,13,54,555
2026-09-14T22:14:49.510998+00:00,456,329436,16x,300ms,16,41,1,13,10,26,14,350,650,20,13,54,554
2026-09-14T22:14:49.542282+00:00,457,330156,16x,300ms,16,41,1,13,10,26,14,349,649,20,13,54,553
2026-09-14T22:14:50.262334+00:00,458,330873,16x,300ms,16,41,1,13,10,26,14,349,649,20,13,54,553
2026-09-14T22:14:51.014575+00:00,459,331626,16x,300ms,17,43,0,13,11,28,14,370,689,21,14,57,587
2026-09-14T22:14:51.733952+00:00,460,332348,16x,300ms,17,43,0,13,11,28,14,369,689,21,14,57,587
